rev_id,perc_labelled_attack,n_labelled_attack,n_labels,predictor_prob
570167192,0.1,1,10,0.013598783
570188640,0.9,9,10,0.333354043
570189452,0.1,1,10,0.004729728
570190701,0.16,4,25,0.097689373
570209968,0.72,18,25,0.793338389
570218944,0.1,1,10,0.24436262
570366977,0.9,9,10,0.581970804
570367530,0.625,5,8,0.595325215
570422583,0,0,20,0.006117795
570423306,0,0,20,0.013584647
570489161,0,0,10,0.010783402
570522558,0.05,1,20,0.041249602
570562386,0.814814815,22,27,0.399647054
570562462,0.3,3,10,0.123705451
570562613,0.133333333,4,30,0.05745672
570567567,0.2,2,10,0.088559829
570597853,0.777777778,7,9,0.625788984
570682811,0,0,9,0.008617174
570726592,0,0,20,0.040026092
570737528,0.1,1,10,0.01349744
570739319,0.111111111,2,18,0.012689777
570757532,0.111111111,2,18,0.019110266
570787155,0,0,10,0.044402311
570890195,0,0,10,0.044388234
570974620,0.210526316,4,19,0.157507399
570990027,0,0,9,0.032216151
571004066,0.1,1,10,0.027646267
571006598,0.3,3,10,0.020471857
571043686,0.962962963,26,27,0.987821124
571043728,0.8,8,10,0.995201141
571043777,1,28,28,0.995201141
571085065,0.15,3,20,0.399502569
571085475,0,0,20,0.072925954
571086965,0,0,10,0.054301565
571135880,0,0,10,0.026566342
571195138,0,0,20,0.008784802
571230371,0.3,3,10,0.290878316
571266675,0,0,10,0.026953481
571272515,0,0,10,0.073486713
571287257,0,0,10,0.027589964
571290610,0,0,9,0.011908338
571301234,1,9,9,0.875080747
571303593,0.111111111,1,9,0.030625827
571337728,0,0,9,0.004139617
571451970,0.827586207,24,29,0.310698074
571598177,0.074074074,2,27,0.013569167
571618868,0,0,10,0.089711474
571639258,0,0,9,0.029739651
571659917,0,0,20,0.004342475
571683715,0.1,1,10,0.01105988
571691577,0.1,1,10,0.023335081
571712816,0.2,2,10,0.049007791
571740070,0,0,9,0.001366724
571752769,0.1,1,10,0.011586708
571769934,0,0,20,0.007672133
571806023,0.117647059,2,17,0.039181672
571828199,0,0,9,0.033112642
571837063,0.433333333,13,30,0.051541162
571856031,0,0,20,0.014163455
571897963,0.4,4,10,0.139473785
571920779,0.05,1,20,0.017293438
571983614,0,0,10,0.023554158
572001219,0.851851852,23,27,0.056855706
572001276,0.724137931,21,29,0.70986918
572061024,0.052631579,1,19,0.021590009
572130791,0.15,3,20,0.021289371
572207572,0.1,2,20,0.009077633
572217872,0,0,20,0.008112549
572222358,0,0,20,0.020269321
572223835,0,0,20,0.009254964
572240800,0.3,3,10,0.0468537
572445590,0.1,2,20,0.048886654
572482569,0.052631579,1,19,0.004742285
572526621,0.1,2,20,0.010093251
572532222,0.05,1,20,0.031005642
572573909,0.052631579,1,19,0.059653506
572589231,0.222222222,2,9,0.035967569
572638447,0,0,10,0.038663567
572666890,0,0,10,0.168458646
572696844,0,0,20,0.006720326
572780184,0,0,20,0.00794092
572919353,0,0,8,0.022921889
572955886,0,0,10,0.012683893
572987325,0.1,1,10,0.194016683
572990458,0,0,20,0.00703686
573008726,0.2,4,20,0.004638829
573010638,0,0,10,0.019749284
573013112,0,0,8,0.005589268
573018429,0,0,20,0.004257253
573029029,0,0,20,0.023650735
573065135,0.333333333,3,9,0.473758788
573066619,0.714285714,20,28,0.607580876
573076078,0.05,1,20,0.034972377
573077166,0.068965517,2,29,0.01704255
573078511,0,0,9,0.012218946
573176903,0.555555556,5,9,0.125758817
573193433,0,0,9,0.007664236
573423752,0,0,9,0.003419879
573507706,0.05,1,20,0.087455261
573520720,0,0,10,0.033466616
573580727,0,0,10,0.07683946
573615476,0.222222222,2,9,0.025406939
573630010,0,0,10,0.025992036
573676132,0.05,1,20,0.021704797
573676258,0.1,1,10,0.052599887
573745688,0.3,3,10,0.125949917
573802187,0.125,1,8,0.146466922
573919147,0.714285714,20,28,0.2268483
574010116,0,0,10,0.014068069
574023686,0,0,9,0.046459116
574090689,0.111111111,1,9,0.013401013
574093283,0.1,1,10,0.146290915
574247364,0,0,9,0.015640497
574278856,0.111111111,1,9,0.024923219
574362738,0,0,10,0.064438656
574404695,0,0,17,0.010509032
574429925,0,0,10,0.101458933
574463722,0,0,29,0.017210247
574546132,0,0,9,0.038372246
574551523,0.2,2,10,0.043958608
574627600,0.058823529,1,17,0.019607191
574640871,0,0,20,0.015991975
574670939,0,0,20,0.010978445
574717370,0,0,9,0.002541133
574757615,0.481481481,13,27,0.032328678
574759104,0.333333333,3,9,0.02518882
574763843,0,0,20,0.004915098
574789099,0,0,19,0.013096903
574803073,0,0,20,0.003283629
574824415,0.222222222,2,9,0.185764898
574896691,0.111111111,1,9,0.017988221
574928283,0,0,9,0.009134233
574949073,0.1,1,10,0.037322043
574977790,0.9,9,10,0.991970745
574982316,0.4,4,10,0.125319104
575124304,0,0,10,0.013362418
575254828,0,0,10,0.019107873
575255167,0.444444444,4,9,0.206814398
575256877,0.777777778,7,9,0.993315195
575258200,0.375,3,8,0.030017937
575352464,0,0,19,0.006071532
575365759,0,0,20,0.005137023
575529784,0.7,7,10,0.264917113
575545701,0.0625,1,16,0.004088036
575613967,0.346153846,9,26,0.046328355
575677344,0.068965517,2,29,0.056179988
575697061,0.1,1,10,0.042458626
575732728,0.111111111,1,9,0.019162906
575734979,0,0,9,0.011349184
575758442,0.1,1,10,0.023443553
575759065,0.071428571,2,28,0.034779355
575780150,0,0,20,0.100867421
575787500,0.2,2,10,0.003256079
575831158,0.178571429,5,28,0.081905756
575844220,0,0,9,0.024889152
575865881,0.333333333,3,9,0.047256808
575866801,0.222222222,2,9,0.019942109
575909103,0.263157895,5,19,0.017937442
575917074,0,0,10,0.012163778
575917795,0.1,1,10,0.073990972
576052679,0,0,10,0.035286487
576052852,0.777777778,7,9,0.231981678
576128492,0,0,17,0.011969299
576171531,0,0,27,0.005465617
576202688,0,0,20,0.026844136
576223669,0.2,6,30,0.028104152
576319765,0,0,9,0.024183339
576356697,0,0,19,0.017812242
576413465,0.9,9,10,0.606320388
576426723,0.444444444,4,9,0.082490321
576451328,0.178571429,5,28,0.011443724
576493435,0,0,20,0.011011029
576585366,0,0,20,0.007214007
576661145,0.0625,1,16,0.00891919
576742314,0.5,5,10,0.507296851
576768773,0.222222222,2,9,0.058244758
576771118,0.888888889,8,9,0.15773342
576774833,0.05,1,20,0.008124193
576791217,0,0,10,0.010370122
576791634,0,0,9,0.025344282
576794179,0,0,10,0.016833782
576850969,0.7,7,10,0.167347461
576925393,0.137931034,4,29,0.011982844
576926492,0.285714286,8,28,0.040010707
576926543,0,0,10,0.052469109
576932166,0.1,2,20,0.262516762
576940546,0,0,8,0.057897715
576969568,0,0,20,0.016499771
576975886,0.6,6,10,0.791236829
577000930,0,0,9,0.040685734
577002283,0.962962963,26,27,0.853161931
577029208,0.5,5,10,0.040521227
577035464,0.111111111,1,9,0.02224672
577071610,0.827586207,24,29,0.265404346
577072312,0,0,9,0.006686084
577211895,0,0,10,0.017012161
577212618,0,0,20,0.032939822
577349172,0,0,10,0.036433113
577447012,0,0,10,0.020421234
577568352,0,0,10,0.025092124
577637558,0,0,8,0.001409119
577653487,0,0,19,0.005192639
577732962,0.074074074,2,27,0.018506258
577758832,0,0,9,0.044278502
577777468,0,0,10,0.020806498
577789717,0.333333333,9,27,0.065736497
577835294,0.111111111,1,9,0.052253854
577849587,0.1,2,20,0.010133351
577859352,0.05,1,20,0.00224058
577889340,0.137931034,4,29,0.152533482
577941988,0.125,1,8,0.005909984
578026878,0.05,1,20,0.009430851
578038783,0,0,10,0.015600162
578161149,0.111111111,1,9,0.00836659
578175465,0,0,10,0.009533494
578186311,0.035714286,1,28,0.045380835
578267653,0,0,20,0.008438165
578339288,0,0,20,0.009500291
578356586,0.04,1,25,0.010875692
578380846,0,0,9,0.0339648
578469187,0,0,20,0.01731546
578580568,0,0,10,0.003419879
578589806,0.1,1,10,0.031144468
578651817,0,0,9,0.020421234
578793167,0.05,1,20,0.01793213
578806477,0.333333333,3,9,0.221641084
578831536,0.103448276,3,29,0.005676403
578872612,0.125,1,8,0.007919689
578969120,0.153846154,4,26,0.053635248
579003060,0,0,20,0.01948278
579057828,0.1,1,10,0.00985158
579071330,0.111111111,1,9,0.02831224
579232852,0,0,10,0.035163462
579261640,0.1,2,20,0.012079341
579359383,0.052631579,1,19,0.024707021
579364824,0,0,9,0.03929299
579395104,0,0,19,0.038422562
579450101,0,0,20,0.006026546
579450704,0,0,9,0.029253757
579450821,0.05,1,20,0.02216501
579544671,0.05,1,20,0.054690731
579547146,0.25,5,20,0.056224756
579619539,0.111111111,1,9,0.056149582
579624245,0,0,19,0.01032563
579626113,0.4,4,10,0.038071942
579674983,0.1,1,10,0.01579812
579725512,0.333333333,9,27,0.117046055
579767589,0.269230769,7,26,0.421855936
579800728,0.333333333,3,9,0.027715246
579863062,0.05,1,20,0.068722331
579868296,0.896551724,26,29,0.972589038
579877892,0,0,20,0.001403495
579900171,0.777777778,7,9,0.143439615
579900647,0.875,7,8,0.330629387
579906829,0,0,27,0.014966115
579986655,0.37037037,10,27,0.013506549
580001531,0,0,20,0.089675368
580082379,0.05,1,20,0.055139687
580090200,0.068965517,2,29,0.173664179
580104130,0,0,10,0.027530031
580123822,0.15,3,20,0.188752073
580136650,0,0,20,0.003052971
580171305,0,0,10,0.018288184
580282201,0.2,2,10,0.085571441
580439469,0,0,20,0.031949671
580483475,0,0,20,0.086710261
580497733,0,0,10,0.030860193
580512078,0,0,20,0.008064915
580520114,0.111111111,1,9,0.189298125
580537969,0,0,20,0.054930179
580551902,0,0,10,0.010268393
580559598,0.185185185,5,27,0.118610339
580704410,0.074074074,2,27,0.032441097
580724876,0.321428571,9,28,0.050446866
580726703,0.178571429,5,28,0.031561645
580815835,0,0,10,0.022743741
580828581,0.222222222,2,9,0.019691271
580860840,0.933333333,28,30,0.982837225
580883561,0,0,17,0.043299218
580936229,0.05,1,20,0.204292366
581094136,0.37037037,10,27,0.210062577
581116021,1,10,10,0.993934739
581131105,0.3,3,10,0.043116691
581159318,0,0,10,0.007689637
581169128,0.714285714,20,28,0.163451418
581181547,0.1,1,10,0.008850968
581195670,0.05,1,20,0.02042562
581213120,0.4,4,10,0.170501071
581243953,0,0,20,0.00298644
581264103,0,0,20,0.004186002
581371000,0.1,1,10,0.077727873
581530535,0,0,9,0.007860705
581544788,0,0,10,0.03000446
581593174,0.076923077,2,26,0.035178619
581641283,0,0,9,0.025862507
581686410,0,0,20,0.026599414
581731724,0.1,1,10,0.011238341
581744149,0.052631579,1,19,0.130691578
581783131,0,0,19,0.00987139
581804813,0,0,20,0.008603233
581825154,0.1,1,10,0.057875831
581915684,0,0,19,0.051713095
581926835,0.1,2,20,0.009682546
581931585,0,0,19,0.009144455
581986227,0.8,8,10,0.529835697
582087223,0.05,1,20,0.012699944
582216353,0,0,10,0.014267343
582231953,0.3,6,20,0.132532857
582240302,0,0,9,0.008829432
582252698,0.233333333,7,30,0.019420867
582262324,0,0,10,0.039503308
582264353,0,0,9,0.022230185
582296670,0.7,7,10,0.492484594
582296984,0.35,7,20,0.244276606
582300479,0.3,3,10,0.087159265
582304504,0.16,4,25,0.007371285
582379443,0,0,20,0.01612266
582403577,0,0,9,0.023121498
582406301,0,0,10,0.017019352
582420175,0,0,20,0.009879179
582456913,0,0,8,0.007611479
582577385,0.5,4,8,0.021067392
582625876,0.107142857,3,28,0.232854165
582630042,0.05,1,20,0.472735222
582663639,0,0,10,0.058884255
582763474,0.05,1,20,0.016988508
582770410,0,0,9,0.024333516
582777867,0,0,10,0.020862204
582837325,0,0,10,0.023395429
582939127,0.052631579,1,19,0.008113188
582992032,0.1,2,20,0.001124932
583079910,0.965517241,28,29,0.79598784
583087467,0.05,1,20,0.101554104
583127139,0.4,12,30,0.097492155
583416054,0,0,8,0.021659535
583430466,0.105263158,2,19,0.007505087
583483919,0,0,20,0.006017974
583581136,0,0,19,0.009068483
583601455,0,0,20,0.012076391
583650668,0.4,4,10,0.095385914
583686721,0.631578947,12,19,0.094463009
583717131,0,0,9,0.013629021
583722969,0,0,20,0.029580904
583815986,0.65,13,20,0.489247215
583906128,0,0,20,0.00657613
583926806,0.7,7,10,0.747873993
583928047,0,0,9,0.055160549
583993406,0,0,10,0.006789041
584019034,0.222222222,2,9,0.084718683
584223296,0.125,1,8,0.089177701
584276243,0,0,9,0.022862078
584292941,0,0,10,0.064389754
584352848,0.125,1,8,0.06551345
584395396,0,0,10,0.004543841
584401479,0,0,9,0.06345445
584452057,0.7,14,20,0.106061806
584485475,0.1,1,10,0.029541735
584695842,0,0,20,0.005180894
584849840,0.333333333,3,9,0.0378923
584857436,0.8,8,10,0.56598455
584861272,0,0,10,0.015295145
584869081,0.620689655,18,29,0.954926134
584870432,0.851851852,23,27,0.2970734
584903812,0.052631579,1,19,0.014185508
584967281,0,0,8,0.018595757
585039890,0,0,10,0.007211391
585049301,0,0,20,0.006633937
585096356,1,20,20,0.975657267
585141049,0,0,10,0.017685918
585309292,0,0,20,0.015677119
585388333,0.111111111,1,9,0.051063
585470102,0,0,20,0.032659543
585473961,1,20,20,0.954631012
585494439,0,0,9,0.007357588
585535669,1,10,10,0.97404373
585628803,0.793103448,23,29,0.410099586
585728251,0,0,10,0.209769107
585749836,0.1,1,10,0.007329575
585787640,0,0,10,0.190939638
585795502,0,0,9,0.013540062
585845676,0,0,20,0.003419879
585959347,0,0,9,0.101242028
585989963,0,0,10,0.047505658
585993816,0,0,20,0.029126064
586018711,0.892857143,25,28,0.578013072
586212736,1,9,9,0.978918091
586238784,0.222222222,2,9,0.086673796
586240732,0,0,8,0.045505123
586262237,0.222222222,2,9,0.052347696
586292592,0,0,10,0.015247815
586309542,0.111111111,1,9,0.112465829
586436152,0,0,10,0.02572624
586451859,0.3,6,20,0.146066359
586544241,0.125,1,8,0.023586313
586554694,0,0,19,0.010557648
586572712,0,0,20,0.007824733
586635412,0.482758621,14,29,0.374833413
586646690,0,0,10,0.074770251
586647674,0,0,20,0.047421204
586648748,0.25,2,8,0.301900123
586700680,0.8,8,10,0.318770969
586719915,0.846153846,22,26,0.214228746
586731394,0.888888889,8,9,0.824180073
586799974,0,0,9,0.005183003
586810696,0.111111111,1,9,0.008063407
586854872,0,0,9,0.018860542
586856331,0,0,9,0.005154743
586963228,0,0,10,0.020599868
587388128,0,0,19,0.017526681
587418212,0,0,20,0.010740406
587439042,0.7,7,10,0.044869848
587461814,0.25,5,20,0.020688931
587594678,0.44,11,25,0.062841627
587611430,0.7,7,10,0.492040517
587630657,0.586206897,17,29,0.215399424
587671794,0.555555556,5,9,0.020439009
587688264,0.1,2,20,0.092410861
587700941,0.1,1,10,0.029917635
587716818,1,10,10,0.152989465
587716906,0.9,9,10,0.65679663
587719613,0.888888889,24,27,0.623712684
587719927,0.9,9,10,0.852385196
587720213,0.5,5,10,0.683320352
587721021,0.888888889,8,9,0.99266742
587806451,0,0,20,0.022693719
587884824,0,0,20,0.007488063
588020328,0.3,3,10,0.009216941
588073472,0,0,10,0.013746577
588245280,0.125,1,8,0.040921613
588273971,0,0,10,0.004844701
588313021,0.125,1,8,0.055537781
588313891,0.517241379,15,29,0.032873847
588350076,0,0,10,0.009883612
588350111,0.038461538,1,26,0.013178773
588384564,0.222222222,2,9,0.055622334
588398224,0.25,2,8,0.027506807
588560344,0.111111111,1,9,0.011930399
588585462,0,0,17,0.014610209
588645651,0,0,10,0.033281998
588678658,0,0,20,0.044274011
588695210,0,0,18,0.029069996
588702707,0.1,1,10,0.031657429
588703992,0,0,9,0.025192518
588711502,0.035714286,1,28,0.042163741
588717594,0.392857143,11,28,0.248344663
588737106,0.3,3,10,0.169013154
588744035,0.15,3,20,0.022876801
588751088,0,0,8,0.005919718
588805545,0,0,10,0.05775879
588861990,0.05,1,20,0.041323271
589011800,0,0,10,0.027801347
589015561,0.1,1,10,0.017727638
589056957,0.6,6,10,0.22357232
589084174,0.05,1,20,0.011616562
589100039,0.125,1,8,0.014636748
589149367,0,0,10,0.02794102
589346538,0,0,10,0.005218468
589364729,0,0,9,0.005390224
589386731,0,0,30,0.015727966
589393537,0.555555556,5,9,0.821719165
589402748,0.111111111,1,9,0.008436596
589455649,0,0,20,0.015374997
589494448,0.5,5,10,0.47242222
589596666,0.6,12,20,0.589219044
589798337,0.1,1,10,0.035311825
589881253,0,0,10,0.011189796
589954932,0,0,10,0.002936687
590028186,0.05,1,20,0.026755627
590076111,0.111111111,1,9,0.023654087
590077968,0,0,29,0.03186668
590097351,0.2,2,10,0.026490121
590098722,0,0,20,0.017216064
590098795,0,0,10,0.003712248
590176217,1,10,10,0.996412918
590259058,0,0,20,0.094643858
590272301,0,0,9,0.02804467
590301027,0.444444444,4,9,0.35648224
590337683,0,0,20,0.022996733
590374717,0.2,2,10,0.048484322
590375091,0.4,4,10,0.02650479
590377517,0,0,9,0.041607328
590393528,0.178571429,5,28,0.003957801
590416645,0.1,2,20,0.105730651
590529138,0.2,2,10,0.029211101
590537202,0,0,20,0.04777901
590612771,0.35,7,20,0.178307324
590713121,0,0,10,0.082062847
590774555,0.666666667,6,9,0.49529967
590857888,0,0,10,0.092347802
590917787,0.1,1,10,0.379931363
590919622,0.071428571,2,28,0.045119614
590927265,0,0,10,0.007327585
591085376,0,0,9,0.012942914
591111007,0,0,20,0.123930935
591114626,0.2,2,10,0.023422702
591124544,0.444444444,4,9,0.012092957
591160561,0,0,10,0.034014307
591210158,0,0,20,0.011768562
591233534,0,0,20,0.003645212
591249637,0,0,9,0.009756685
591252909,0,0,10,0.013418517
591288486,0,0,8,0.012336385
591362717,0.222222222,2,9,0.105608944
591517254,0,0,10,0.008723295
591538971,0,0,10,0.020665342
591579563,0.413793103,12,29,0.125741239
591622961,0.111111111,3,27,0.098683564
591803874,0,0,9,0.006344479
591845362,0,0,8,0.004509275
591870872,0,0,20,0.005666323
591887330,0,0,10,0.007968419
591904282,0.2,4,20,0.049173733
591930886,0,0,9,0.010260968
591981846,0,0,10,0.014078046
592028504,0.034482759,1,29,0.045577809
592110674,0,0,20,0.110150484
592116848,0,0,20,0.007494052
592136704,0.052631579,1,19,0.013784556
592226514,0.222222222,4,18,0.024088735
592238856,0.875,7,8,0.229671327
592252616,0.111111111,1,9,0.075114367
592252948,0.85,17,20,0.984508716
592255227,0.423076923,11,26,0.11101042
592313479,0,0,19,0.021095154
592360254,0.05,1,20,0.030372431
592392621,0,0,9,0.019759173
592424060,0.555555556,10,18,0.253465972
592436410,0,0,10,0.044120391
592479424,0.444444444,4,9,0.506161035
592524979,0,0,9,0.022549902
592534756,0.1,1,10,0.058531703
592556587,0,0,8,0.029400052
592578443,0,0,10,0.002192654
592715316,0.888888889,8,9,0.808471843
592749277,0.2,2,10,0.29829224
592751530,0.233333333,7,30,0.052969105
592759367,0.05,1,20,0.005897107
592785653,0.037037037,1,27,0.011332313
592786880,0.148148148,4,27,0.052564632
592832701,0,0,9,0.011274426
592848003,0.071428571,2,28,0.005664718
592849628,0.052631579,1,19,0.008283993
592860032,0,0,18,0.013848312
592962612,0,0,9,0.029785265
593055543,0.3,3,10,0.077361363
593080338,0,0,10,0.00880257
593102121,0,0,20,0.001857341
593210933,0,0,10,0.016362333
593249405,0.6,6,10,0.065879772
593249498,1,9,9,0.900912599
593284348,0.1,1,10,0.015570632
593284426,0,0,9,0.114128498
593290022,0,0,10,0.065913451
593313233,0,0,20,0.006443751
593319896,0,0,10,0.008872844
593343511,0.8,8,10,0.944541726
593381640,0.333333333,3,9,0.1429119
593473361,0,0,20,0.008148131
593498115,0,0,9,0.246806442
593507933,0.333333333,3,9,0.154650787
593549117,0.15,3,20,0.01346448
593575705,0.05,1,20,0.068987557
593610239,0.111111111,1,9,0.009553569
593663362,0.1,2,20,0.009993309
593749718,0,0,10,0.034077991
593761826,0.24137931,7,29,0.010830987
593770883,0.05,1,20,0.061312083
593801533,1,9,9,0.975905812
593825287,0.071428571,2,28,0.057264861
593830158,0.266666667,8,30,0.044489799
593840101,0,0,8,0.006228623
593878579,0.066666667,2,30,0.024486615
593905466,0,0,10,0.026949569
593907868,0.555555556,5,9,0.220763492
593908597,0,0,20,0.019625724
593939964,0,0,9,0.017291573
593950454,0,0,10,0.006884472
594046006,0.111111111,1,9,0.090675613
594067449,0.035714286,1,28,0.027463297
594087543,0,0,9,0.031017332
594110471,1,10,10,0.999991381
594272395,0,0,27,0.034586736
594276754,0.068965517,2,29,0.028403936
594388616,0,0,26,0.042209436
594449800,0.05,1,20,0.01325124
594517482,0,0,18,0.016904
594542215,0.1,1,10,0.013251332
594556005,0.85,17,20,0.733110195
594604581,0.111111111,3,27,0.019346665
594605776,0.25,7,28,0.087265296
594612029,0.625,5,8,0.087594659
594694903,0,0,10,0.019258052
594768617,0,0,20,0.014529895
594787000,0,0,28,0.045398926
594787152,0.965517241,28,29,0.97941344
594801346,0,0,10,0.027549189
594844541,0,0,20,0.008023189
595017991,0,0,20,0.004242613
595105848,0,0,19,0.02343352
595384892,0,0,20,0.002588877
595487161,0,0,20,0.018445408
595501233,0,0,20,0.008675516
595526569,0.3,3,10,0.225388156
595531870,0,0,9,0.028502808
595572434,0,0,9,0.017465546
595613957,0,0,10,0.010513884
595621568,0,0,10,0.008699834
595683059,0,0,10,0.005237292
595762051,0.1,2,20,0.011962968
595823002,0.037037037,1,27,0.065667225
595905413,0,0,9,0.033753619
595905701,0.2,6,30,0.214265922
595944643,0,0,20,0.012637385
595948761,0.727272727,16,22,0.527667985
595965389,0,0,20,0.005286895
595980493,0,0,10,0.023674523
596000840,0.444444444,4,9,0.141398962
596033184,0.2,4,20,0.056718921
